@IMKristenBell @goldenglobes Holy hell, Kristen Bell. I like ya' best in your Saturday-morning self, but DAMN girl.	Stephanie Ellis	725448948857458688	818607764465446912	2017-01-09 23:57:54
RT @badpostsophie: what do you think of sophie turner's #GoldenGlobes look?	sophie turner news	4842017577	818607761307140096	2017-01-09 23:57:53
RT @LaLaLand: #LALALAND is now the winner of a record-breaking 7 #GoldenGlobes including Best Picture!  See it in theaters today: https://	maria do bairr	399675133	818607757104390144	2017-01-09 23:57:52
RT @DavidCornDC: Meryl Streep at #GoldenGlobes quietly slams Trump  for his performance mocking a disabled reporter. Stunning. A powerful a	F*ck Tr*mp	362603401	818607749340790787	2017-01-09 23:57:51
RT @abcWNN: Best tv series drama goes to @TheCrownNetflix.  #GoldenGlobes https://t.co/adLVw6MJv0	Mark Krvavica	415950174	818607745775575040	2017-01-09 23:57:50
RT @josesolismayen: Even if she was in New York Cate Blanchett somehow still managed to be the Best Dressed woman on #GoldenGlobes night 		1490359200	818607743300841475	2017-01-09 23:57:49
RT @Lrihendry: Fallon and Meryl Streep used the #GoldenGlobes to attack Trump! Deplorables let's use Twitter to financially DESTROY them! #	David Reisig	56321382	818607735826739200	2017-01-09 23:57:47
@DanRather @goldenglobes ... even the rights of journalists who have a clear agenda and only present one side of the story!	Maxx Poliachik	21143229	818607732819447808	2017-01-09 23:57:47
RT @The_Real_IMAN: Congrats to #Moonlight first film by black writer/director to win best film at #GoldenGlobes Must see #Moonlight https:/	agibob	286299170	818607728784502784	2017-01-09 23:57:46
RT @Reuters: Trump calls Meryl Streep 'overrated actress' as attack divides Americans https://t.co/ncGvwlUHTS https://t.co/Qlpn2w2RoI	5lupus	3381775643	818607715039723520	2017-01-09 23:57:42
RT @EWagmeister: .@violadavis asked backstage by reporter "in Trumps America, how do we make sure everyone has a shot at the American drea	judy vaz	499328968	818607698300325888	2017-01-09 23:57:38
RT @NashvilleCMT: .@ConnieBritton looked GORGEOUS on the #GoldenGlobes red carpet tonight!  #NashvilleCMT https://t.co/M8InzqNlrE	AlliCat	2427748481	818607693229420544	2017-01-09 23:57:37
RT @JoshNoneYaBiz: Where was Meryl Streep when 4 savages tied up, beat, tortured, &amp; humiliated a special needs Trump supporter?#GoldenGlo	Ann Marie Cervino	3346192018	818607681409785858	2017-01-09 23:57:34
RT @Corporatocrazy: Mad #MerylStreep at loony liberal gala - #GoldenGlobes- repeated the lie that #Trump mocked the disabled reporter.#Th	Michael Means	3078899252	818607662778777600	2017-01-09 23:57:30
RT @JChambersOnline: #GoldenGlobes 2007 - Best TV Drama - Winner: #GreysAnatomy... and then it was time to hit the after-parties.  http	Barb 	2355315353	818607648161595392	2017-01-09 23:57:26
RT @goldenglobes: Look who just arrived! @jtimberlake and @JessicaBiel look spectacular on the #GoldenGlobes Red Carpet tonight. https://t.	Luca Milanese	2386163494	818607647368757248	2017-01-09 23:57:26
RT @TheSocialCTV: Who were the best-dressed men on the #GoldenGlobes red carpet? Here are our picks! #TheSocialCTV https://t.co/wp54cqV5d2	Sue	3890364820	818607641010311168	2017-01-09 23:57:25
RT @immigrant4trump: WATCH: Tucker Carlson DESTROYS Hollywood Elite #MerylStreep For Pretending To Be An Outsider #GoldenGlobes https://t.c	g	754710770563190786	818607636190892033	2017-01-09 23:57:24
RT @goldenglobes: Ryan Tedder of @OneRepublic posing for pictures on the #GoldenGlobes Red Carpet! https://t.co/vAzTkCoJPb	Luca Milanese	2386163494	818607633196257281	2017-01-09 23:57:23
RT @IMDb: Best Animated Film goes to...#Zootopia! https://t.co/gZTkpDJfjr #GoldenGlobes https://t.co/7Fy94R9L3h	Jaderz	793486830377181185	818607629773639681	2017-01-09 23:57:22
STREEP  M. 1) #MerylStreep #Begs #Celebrities to #Stop #DonaldTrump at  #GoldenGlobes   @goldenglobes  2017 https://t.co/PzXGjlY1XC @YouTube	Jean Lebrun	2499735536	818607622664388610	2017-01-09 23:57:20
Viola Davis had a striking moment in MichaelKors at the  #GoldenGlobes. https://t.co/XicMATueDG	Muhammad Junaid	172051749	818607618516287488	2017-01-09 23:57:19
RT @Disney: .@DisneyAnimation's #Zootopia Wins Best Animated Picture at the #GoldenGlobes: https://t.co/zazWZRyAU6 https://t.co/fI3k3nLdz9	Jaderz	793486830377181185	818607615617814528	2017-01-09 23:57:19
Jimmy Fallon's Golden Globes Cold Open #GoldenGlobes #JimmyFallon  https://t.co/EJ203SWNwn	Short-movie-reviews	4092277522	818607615584464897	2017-01-09 23:57:19
RT @Kennaleigh1970: @_CARTERDANE @goldenglobes @HBO @cockyboys Oh Carter! You looked stunning! I hope you had the best time! &lt;3	Carter Dane News	706362070170636288	818607615252971520	2017-01-09 23:57:19
RT @THR: Sarah Paulson thanks Ryan Murphy at the #GoldenGlobes: "You changed my life" https://t.co/0Cozfh60EP https://t.co/EBTpaCdjrI	the unknown	1736651924	818607610639380481	2017-01-09 23:57:18
Donald Trump reminds me of the little engine that could....he needs to get off Twitter and STFU #DonaldTrump  #GoldenGlobes #MerylStreep	A	180178274	818607607720067072	2017-01-09 23:57:17
RT @BEautifully_C: When #MerylStreep is reading Trump for filth at the #GoldenGlobes &amp; you voted for him https://t.co/72R9H5rCZE	Chantelita	2611191211	818607604528099329	2017-01-09 23:57:16
My 2 absolute faves - my acting inspirations &amp; comedy muses. Fave moment of this year's #GoldenGlobes! @SteveCarell https://t.co/9X6q2e6MQD	Arwen Smith	24784857	818607601164386309	2017-01-09 23:57:15
https://t.co/98PUnuaOnp Donald Glover on tackling the role of Lando in Hans Solo movie. #donaldglover #goldenglobes #lando #starwars	Nerd's World	3074021210	818607592956170241	2017-01-09 23:57:13
RT @goldenglobes: .@twhiddleston wins Best Performance by an Actor in a Limited Series or a Motion Picture Made For Television! Congrats! #	Monse Cruz	1708312670	818607592356380673	2017-01-09 23:57:13
RT @ScottErnst0331: POLL: Is #MerylStreep an obnoxious turd?  #Trump #MAGA #GOP #GoldenGlobes	Michael Means	3078899252	818607588044664832	2017-01-09 23:57:12
RT @TheCrownNetflix: "I think the world could do with a few more women at the centre of it" - Claire Foy. #GoldenGlobes https://t.co/NCDRc4	Paige Duly	928709468	818607587549650945	2017-01-09 23:57:12
RT @thehill: WATCH: Meryl Streep denounces Trump in emotional #GoldenGlobes speech https://t.co/JP4TL5teH3 https://t.co/HS4oqUY388	S.D.E.A.B.J	3705226813	818607581547601920	2017-01-09 23:57:11
RT larryelder: "The True Story: Donald Trump Did NOT Mock A Reporter's Disability"https://t.co/1ExyEZKtMS#MerylStreep #GoldenGlobes	** AMERICA FIRST **	3750897171	818607574970933250	2017-01-09 23:57:09
RT @funder: Photos:#Trump was 'awarded' $400,000 car from Joey 'no socks' Cinque's org-7 yrs ago #Trumpleaks #theresistance #goldenglobes #	ANTOANETA GLAMBERT	754705788627775488	818607571334467584	2017-01-09 23:57:08
RT @mesealake: Meryl Streep's #GoldenGlobes performance was her best performance since the last thing she protested. @absrdNEWS	absrdNEWS	2352650977	818607566217478144	2017-01-09 23:57:07
RT @JoshNoneYaBiz: Meryl Streep, how did bullying Trump supporters work out for Hillary? #GoldenGlobes https://t.co/r1EyUvwt3l	(deplorable)NittiMom	1935871722	818607560647245824	2017-01-09 23:57:06
RT @people: #EmmaStone gives a moving speech after winning best actress https://t.co/VlS9RuMOtz  #GoldenGlobes https://t.co/HpULBCxDVQ	H A B I B A H  	2345334995	818607555970793472	2017-01-09 23:57:04
#Artistry Global Face @teresapalmer rocked  the red carpet at the #GoldenGlobes wearing Artistry Signature Color Li https://t.co/MFjtifOEWk	Amway WHQ	20120693	818607555526045696	2017-01-09 23:57:04
RT @larryelder: No, #MerylStreep, Trump criticized "a disabled reporter" for retracting a story--NOT FOR A DISABILITY:https://t.co/d2PraNG	CynthiaOnTheSEA	785916389529821185	818607555358244865	2017-01-09 23:57:04
RT @GayTimesMag: Groundbreaking LGBT+ film Moonlight wins best drama at the #GoldenGlobes.https://t.co/Ua016pkwqF https://t.co/Nca70Bdm8R	Norwich Pride	28381314	818607553320022021	2017-01-09 23:57:04
RT @SoCal4Trump: Here is proof Trump DID NOT make fun of someone's disability. He makes funny hand gestures ALL THE TIME! Watch:#MerylStre	G_G	35291387	818607550321086465	2017-01-09 23:57:03
RT @goldenglobes: And Best Performance by an Actress in a Television Series - Musical or Comedy goes to @TraceeEllisRoss! #GoldenGlobes htt	CYNTHIA	342975910	818607540988743680	2017-01-09 23:57:01
RT @MarleeMatlin: Wonderful to see a touching and moving story, diverse and truthful, win the @goldenglobes for Best Picture, Drama. Congra	Clinton Sanni	1357889700	818607530037444608	2017-01-09 23:56:58
@goldenglobes @IssaRae didnt watch, boring overrated. Did catch streeps rant. To bad i dont agree with these assholes ability to use	mike fry	1242553166	818607524857397248	2017-01-09 23:56:57
RT @CrystalSustaire: @goldenglobes @donaldglover I didn't even watch &amp; I'm disappointed.Do what ur paid to do act.Don't use award ceremon	Donna@ramseyturbo	758276525649195008	818607510752030720	2017-01-09 23:56:54
RT @etalkCTV: WATCH: @priyankachopra reveals the inspiration behind her 'golden' outfit &gt;&gt;&gt; https://t.co/QtkpLMtd4y #etalkGlobes #GoldenGlo	 Pc	746828578633953281	818607501268631553	2017-01-09 23:56:51
RT @PopCrave: Lily Collins looking gorgeous in pink at the #GoldenGlobesred carpet. https://t.co/Ue65tq6Q27	StreamGloryDays	67397655	818607501012828160	2017-01-09 23:56:51
@realDonaldTrump I hope you're really listening to what these people are saying...#GoldenGlobes #MerylStreep https://t.co/V7ucAiYkyE	Matt Mercado	65397168	818607496499777536	2017-01-09 23:56:50
RT @goldenglobes: What a night for @hughlaurie! He won Best Performance by an Actor in a Supporting Role in a Television Series or TV Movie	laus	105211156	818607489507790849	2017-01-09 23:56:49
RT @goldenglobes: Casey Affleck shares how he feels after that #GoldenGlobes win for Best Actor in a Motion Picture - Drama! https://t.co/z	Rosa Del Vecchio	2604385664	818607488719351808	2017-01-09 23:56:48
RT @Hiddles_Page: Tom Hiddleston Wins The Golden Globe Award for Best Actor in a Limited Series for #TheNightManager - Acceptance speech.	Nancy	168846980	818607486227730432	2017-01-09 23:56:48
RT @TheMattWilstein: Meryl Streep is a goddamn national hero: https://t.co/91q0YuIcYR #GoldenGlobes https://t.co/P6ZPsDcelp	Judy L	37337452	818607482968780800	2017-01-09 23:56:47
RT @Cernovich: If Trump leads a boycott against Hollywood, it's over for them. That's how much influence he has now. #GoldenGlobes	DP4656 :) MAGA(:	740737373496049664	818607481370845184	2017-01-09 23:56:47
RT @libertytarian: Streep's #GoldenGlobes Exposed As FraudPhony award, phony outrage over phony story about @realDonaldTrumphttps://t.c	Rome 2.0	134978456	818607476241301505	2017-01-09 23:56:45
RT @Hiddles_Page: Tom Hiddleston Wins The Golden Globe Award for Best Actor in a Limited Series for #TheNightManager - Backstage Interview.	Nancy	168846980	818607471434399744	2017-01-09 23:56:44
RT @sophiapaik: The irony when Trump supporters are mad a celebrity talked about politics. #MerylStreep #GoldenGlobes	Apsara Naomi Perera	2359156190	818607467777167360	2017-01-09 23:56:43
RT @DailyMail: .@piersmorgan was not as enamoured with Meryl Streep's #GoldenGlobes speech as everyone else https://t.co/9ORRswXaCv https:/	Lynette Cornell	76133243	818607467458240513	2017-01-09 23:56:43
RT @Genius: .@donaldglover real af for shouting out @migos in his #goldenglobes acceptance speechwatch here: https://t.co/eNtJ9mT50B http	\_()_/	29807533	818607457236905985	2017-01-09 23:56:41
RT @SheldonCoraRoth: @DiamondandSilk @MerylStreepPage @goldenglobes @realDonaldTrump Let us hope millions of people DIDN'T watch. Our best	@deplorableguy49	757689964482142208	818607456712556544	2017-01-09 23:56:41
RT @WayneDupreeShow: No. she looks more like illegal immigrant supporter who would choose them over hard-working Americans.#MerylStreep #	Karen	701460781548883968	818607428312952832	2017-01-09 23:56:34
RT @Fashionista_com: Rapper, singer, producer, writer and now STYLE ICON. What can't Donald Glover do? #GoldenGlobes https://t.co/yovZU8JrO	Louvois	2448000006	818607420243058688	2017-01-09 23:56:32
RT @VanityFair: Photos: The 2017 #GoldenGlobes best-dressed celebrities https://t.co/0pXyYFacVU https://t.co/YCiZ2j9xkV	Tshirtz	614953446	818607418032713729	2017-01-09 23:56:32
RT @workhousepr: This is what a freedom fighter looks like. #MerylStreep #Trump #GoldenGlobes @goldenglobes @realDonaldTrump https://t.co/p	Kim Fulton	427183263	818607412378673152	2017-01-09 23:56:30
RT @funder: The Case for #Trumps Impeachability-a @BrookingsInst Report #trumpleaks #theresistance #merylstreep #goldenglobeshttps://t.co	Janet Kerrigan	785653594515046400	818607409270837248	2017-01-09 23:56:30
RT @RitaPanahi: Anti-Trump media types breathlessly praising the grandstanding of anti-Trump Hollywood types. #slowlearners #GoldenGlobes	Nick O'Neill	435699785	818607409178382336	2017-01-09 23:56:29
RT @IMPL0RABLE: #Indivisible #MerylStreep #GoldenGlobesIf you're unfamiliar with the incident Meryl Streep referenced, here it is:https:	Mariano Gil	817566167372091393	818607404497702912	2017-01-09 23:56:28
RT @Variety: Donald Glover comments on current events, "I think a lot of the s*** that's happening now is b*******." #GoldenGlobes https://	Brendan	2918712479	818607399225409536	2017-01-09 23:56:27
RT @THR: Meryl Streep: "When the powerful use their position to bully others, we all lose" https://t.co/P8j4hbb8RL #GoldenGlobes https://t.	Ranem	2996556368	818607393198182400	2017-01-09 23:56:26
RT @notsam: Chip pays tribute to Carrie Fisher as we watch Meryl Streep's #GoldenGlobes speech on @jimandsamshow - WATCH: https://t.co/RGNX	Blomskibeat	582704893	818607392170643457	2017-01-09 23:56:25
RT @Variety: What's the most UN-glamorous part about being an actor? We asked nominee Tom Hiddleston (@twhiddleston) #GoldenGlobes https://	Moumou	62853998	818607380174868480	2017-01-09 23:56:23
RT @realjunsonchan: Hollywood, like Michael Moore, hates Americans &amp; the idea ordinary folks can make their dreams work.#trump #maga #ameri	Margaret Rogers	705097012736200704	818607377972740100	2017-01-09 23:56:22
Do you think that there will be school tomorrow#GoldenGlobes #MerylStreep #thebest	Beau Thornock	3184827829	818607373933678592	2017-01-09 23:56:21
RT @DailyMail: .@piersmorgan was not as enamoured with Meryl Streep's #GoldenGlobes speech as everyone else https://t.co/Xzw4wQSLVF https:/	Charles Wise	246676814	818607372339912704	2017-01-09 23:56:21
RT @HuntsmanAbby: No #goldenglobes for me last night. Stuck with football. Sounds like it was the best decision yet of 2017!! https://t.co/	Chris Bierman	453692586	818607354199633920	2017-01-09 23:56:16
RT @WEdwarda: The face you make when you think your at an awards show but it turns out to be the Democratic National Convention.#GoldenGlo	B D Walker	738250782886133760	818607352265871361	2017-01-09 23:56:16
RT @latimes: Lots of response to Meryl Streep's #GoldenGlobes speech. Do you think Hollywood has lost touch with American values? https://t	penblade1	16230767	818607350764355584	2017-01-09 23:56:16
I'm sure Trump's opinion of #MerylStreep just broke her heart and took away her joy at winning her #GoldenGlobes	Veronica Gliatti	859116272	818607343269191680	2017-01-09 23:56:14
RT @goldenglobes: Emma Stone is here on the #GoldenGlobes Red Carpet! See more as the stars arrive on our live stream at https://t.co/XSFLt	Luca Milanese	2386163494	818607342824591360	2017-01-09 23:56:14
RT @thefader: Watch @donaldglover turn up to @Migos's "Bad and Boujee" after the #GoldenGlobes. https://t.co/20SXDCEoNo https://t.co/np3tcH	Ish	3271341415	818607331990786049	2017-01-09 23:56:11
RT @TylerDuvelius: .@MeghanMcCain is spot-on. Streep's speech at the #GoldenGlobes is why @realDonaldTrump won &amp; it only fuels the fire htt	Dustin Burton	25614235	818607326584258561	2017-01-09 23:56:10
Meryl Streep goes after Donald Trump in powerful #GoldenGlobes speech https://t.co/mCvYNsuYlr via @HuffPostEnt	Pat Firment	47016814	818607317994393601	2017-01-09 23:56:08
RT @CNN: #Moonlight wins Best Motion Picture - Drama. #GoldenGlobes https://t.co/rgaLQLwD21 https://t.co/zyVhrIhXsy	S H	3253872859	818607304245444608	2017-01-09 23:56:04
RT @VIPmagaz: We still can't get over the ending of @TheFallTV! #GillianAnderson looks radiant on the #GoldenGlobesred carpet tonight  	Marjorie Binder	415096620	818607302496223233	2017-01-09 23:56:04
RT @PrimoPolls: What do you think of the #MerylStreep anti-Trump speech at #GoldenGlobes?	William Dechert	3385044495	818607302173458432	2017-01-09 23:56:04
@triciaonkiss @EmmaStoneWeb @goldenglobes I didn't watch it. Now, I should've.	Frankie L.	610201069	818607301946994688	2017-01-09 23:56:04
ICYMI: @LizaKoshy hosted Twitter's red carpet extravaganza for the #GoldenGlobes and she straight KILLED IT.  https://t.co/05PKshOV6v	instantdotme	737713205246627840	818607293918900224	2017-01-09 23:56:02
RT @XavierWoodsPhD: Best thing about the #GoldenGlobes was @donaldglover winning and then thanking @Migos for making "bad and boujee"	Leejay Robinson	114050134	818607292639772673	2017-01-09 23:56:02
RT @goldenglobes: We have your first look at @SophieT on the #GoldenGlobes Red Carpet! She looks amazing. https://t.co/0rZIQMnkTq	Luca Milanese	2386163494	818607291062743041	2017-01-09 23:56:01
RT @Conservative_VW: #GoldenGlobes is like Obama giving himself a medalpompous asses that give medals to themselves because they think th	Tom Skipper	233828262	818607288084811776	2017-01-09 23:56:01
RT @HerCampus: The 10 best-dressed couples on the #GoldenGlobes red carpet: https://t.co/Hy8EpjqzQY https://t.co/0QLurmQ7Y6	Amanda Jones	498000822	818607279880732672	2017-01-09 23:55:59
This is why Viola David was nominated for - and won! - Best Supporting Actress at the #GoldenGlobes https://t.co/KVAwWTqF0d via @fusion	Scarlett Harris	1332877027	818607268753248257	2017-01-09 23:55:56
RT @nikolajcw: Sweetest photographer on the red carpet. https://t.co/q5jj5cHu8B #smileclicklove #goldenglobes, #gameofthrones https://t.co/	Gloria Astete	400356125	818607262495371265	2017-01-09 23:55:55
RT @bestofeddie: Eddie Redmayne being the most handsome man in the world at the #GoldenGlobes red carpet! https://t.co/PvsU7MOqGO	Ari	3279213469	818607259517415430	2017-01-09 23:55:54
RT @goldenglobes: Casey Affleck presents a clip of @MBTSMovie, which is nominated for Best Motion Picture - Drama at the #GoldenGlobes. htt	#Trump4Brazil	1137979866	818607257508265984	2017-01-09 23:55:53
@SJP the most beautiful women at the #GoldenGlobes that white dress was everything	ALAN O' ROURKE	81179858	818607243692216321	2017-01-09 23:55:50
The stunning @IssaRae #GoldenGlobes nominee #mygirl #BlackGirlMagic  @insecurehbo #Insecure Can't wait for Season 2 https://t.co/3ficAdRcfp	April A.	712379831124680704	818607240189972480	2017-01-09 23:55:49
RT @Fashionista_com: The #GoldenGlobes red carpet is a long way from Laguna, but @KristinCav is still the Queen Bee: https://t.co/iwrXTRIio	Louvois	2448000006	818607237954412549	2017-01-09 23:55:49
RT @GMA: WATCH: Meryl Streep lashes out at Donald Trump in #GoldenGlobes speech; President-elect Trump responds on @Twitter this morning...	Madyyy	723268744802373633	818607232208211970	2017-01-09 23:55:47
RT @goldenglobes: The amazing @kerrywashington steps out on the #GoldenGlobes Red Carpet. https://t.co/5PB67NtGpy	Luca Milanese	2386163494	818607231293915137	2017-01-09 23:55:47
Meryl said everything but #Trump pull up #GoldenGlobes	Marion Barry	73150846	818607221965750272	2017-01-09 23:55:45
RT @footballwizkid: #MerylStreep #GoldenGlobes speech was perfect example of why #Trump won. These clueless hacks don't realize what REAL p	Meems	4190966068	818607211161223169	2017-01-09 23:55:42
RT @mrbabyboogaloo: Congratulations to the best TV mom who deserves this! @TraceeEllisRoss #GoldenGlobes #Blackish @goldenglobes https://t.	kingcakestopher	500510338	818607210586632192	2017-01-09 23:55:42
